CUSTOMER_ID,WEEK_START,AGGREGATE_AMOUNT,P_SUSPICIOUS,AGGRAVATING,MITIGATING,RAW,MODEL_NAME,RAN_AT
CU-100632,2025-12-29,828538.56,0.28,"KYC is 1,284 days (3.5 years) stale with 3 prior alerts already raised, suggesting either a pattern of borderline activity or inadequate due diligence on a customer whose cash profile may have evolved beyond what the bank last verified.","Cash activity shows sustained, regular pattern over 26 weeks (present in 85% of weeks) with low volatility (0.21), funds are substantially retained in the account (only 31% transferred out), and weekly volume (0.33× monthly declared income) is proportionate to a legitimate restaurant business in India's cash-heavy economy.","{
  ""aggravating"": ""KYC is 1,284 days (3.5 years) stale with 3 prior alerts already raised, suggesting either a pattern of borderline activity or inadequate due diligence on a customer whose cash profile may have evolved beyond what the bank last verified."",
  ""mitigating"": ""Cash activity shows sustained, regular pattern over 26 weeks (present in 85% of weeks) with low volatility (0.21), funds are substantially retained in the account (only 31% transferred out), and weekly volume (0.33× monthly declared income) is proportionate to a legitimate restaurant business in India's cash-heavy economy."",
  ""probability_suspicious"": 0.28
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100632,2026-01-05,816061.50,0.38,"KYC is 1291 days (3.5 years) overdue for refresh, combined with 3 prior alerts on this customer—suggesting a pattern of flagged activity that has never been properly re-investigated with updated due diligence","Cash activity shows sustained, regular pattern over 26 weeks (present in 85% of weeks) with low volatility (0.2), weekly deposits are proportionate to declared restaurant income (0.32× monthly), and 68% of funds are retained in the account—all consistent with legitimate cash-intensive restaurant operations paying suppliers and managing working capital","{
  ""aggravating"": ""KYC is 1291 days (3.5 years) overdue for refresh, combined with 3 prior alerts on this customer—suggesting a pattern of flagged activity that has never been properly re-investigated with updated due diligence"",
  ""mitigating"": ""Cash activity shows sustained, regular pattern over 26 weeks (present in 85% of weeks) with low volatility (0.2), weekly deposits are proportionate to declared restaurant income (0.32× monthly), and 68% of funds are retained in the account—all consistent with legitimate cash-intensive restaurant operations paying suppliers and managing working capital"",
  ""probability_suspicious"": 0.38
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100632,2026-01-26,866164.92,0.42,"80% of deposits sit just below round numbers, a classic structuring signature where launderers deliberately avoid attention-triggering thresholds","Restaurant owner with 26 weeks of steady cash activity (84.6% of weeks active, low volatility of 0.2), weekly cash is only 0.34× monthly income, and 67% of funds remain in account—all consistent with legitimate cash-intensive trade paying suppliers and managing working capital","{
  ""aggravating"": ""80% of deposits sit just below round numbers, a classic structuring signature where launderers deliberately avoid attention-triggering thresholds"",
  ""mitigating"": ""Restaurant owner with 26 weeks of steady cash activity (84.6% of weeks active, low volatility of 0.2), weekly cash is only 0.34× monthly income, and 67% of funds remain in account—all consistent with legitimate cash-intensive trade paying suppliers and managing working capital"",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100632,2026-02-16,864208.46,0.42,"80% of deposits sit just below round numbers, a classic structuring signature where launderers deliberately avoid reporting thresholds or psychologically salient amounts","Cash activity has appeared consistently for 26 weeks (88.5% of weeks) with low volatility (0.2), funds are largely retained (only 33% transferred out), and weekly cash volume (0.34× monthly income) is proportionate to a declared restaurant business in India's cash-heavy economy","{
  ""aggravating"": ""80% of deposits sit just below round numbers, a classic structuring signature where launderers deliberately avoid reporting thresholds or psychologically salient amounts"",
  ""mitigating"": ""Cash activity has appeared consistently for 26 weeks (88.5% of weeks) with low volatility (0.2), funds are largely retained (only 33% transferred out), and weekly cash volume (0.34× monthly income) is proportionate to a declared restaurant business in India's cash-heavy economy"",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100632,2026-02-23,808719.98,0.35,"KYC is severely outdated at 1340 days (3.7 years), combined with 3 prior alerts on this customer, suggesting a pattern of flagged activity that has never triggered proper re-verification of the business profile and income declaration.","Cash activity shows sustained, regular pattern over 26 weeks (88.5% of weeks active) with low volatility (0.2), funds are largely retained in the account (only 34% transferred out), and weekly cash volume (0.32× monthly declared income) is proportionate to a legitimate restaurant business in India's cash-heavy economy.","{
  ""aggravating"": ""KYC is severely outdated at 1340 days (3.7 years), combined with 3 prior alerts on this customer, suggesting a pattern of flagged activity that has never triggered proper re-verification of the business profile and income declaration."",
  ""mitigating"": ""Cash activity shows sustained, regular pattern over 26 weeks (88.5% of weeks active) with low volatility (0.2), funds are largely retained in the account (only 34% transferred out), and weekly cash volume (0.32× monthly declared income) is proportionate to a legitimate restaurant business in India's cash-heavy economy."",
  ""probability_suspicious"": 0.35
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100632,2026-04-13,877059.48,0.38,"KYC is severely stale at 1389 days (nearly 4 years overdue), combined with 3 prior alerts on this customer, suggesting a pattern of concerning activity that has never been properly re-examined through updated due diligence.","Cash activity shows strong legitimacy markers for a restaurant business: 88.5% of weeks show deposits indicating consistent trading, low volatility (0.13) demonstrates regular business rhythm, funds are largely retained (only 32% transferred out) consistent with paying suppliers and operating expenses, and weekly cash of 0.34× monthly income is proportionate to a cash-intensive restaurant operation.","{
  ""aggravating"": ""KYC is severely stale at 1389 days (nearly 4 years overdue), combined with 3 prior alerts on this customer, suggesting a pattern of concerning activity that has never been properly re-examined through updated due diligence."",
  ""mitigating"": ""Cash activity shows strong legitimacy markers for a restaurant business: 88.5% of weeks show deposits indicating consistent trading, low volatility (0.13) demonstrates regular business rhythm, funds are largely retained (only 32% transferred out) consistent with paying suppliers and operating expenses, and weekly cash of 0.34× monthly income is proportionate to a cash-intensive restaurant operation."",
  ""probability_suspicious"": 0.38
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100632,2026-04-20,863437.34,0.28,"KYC is 1,396 days (nearly 4 years) out of date combined with 3 prior alerts, suggesting a pattern of concern that has never been properly refreshed or resolved","Cash activity shows steady, consistent business behavior: 88.5% of weeks active over 26 weeks with low volatility (0.13), deposits vary naturally in size, only 31% transferred out (funds retained for operations), and weekly cash (0.34× monthly income) is proportionate to a legitimate restaurant business in India's cash-heavy economy","{
  ""aggravating"": ""KYC is 1,396 days (nearly 4 years) out of date combined with 3 prior alerts, suggesting a pattern of concern that has never been properly refreshed or resolved"",
  ""mitigating"": ""Cash activity shows steady, consistent business behavior: 88.5% of weeks active over 26 weeks with low volatility (0.13), deposits vary naturally in size, only 31% transferred out (funds retained for operations), and weekly cash (0.34× monthly income) is proportionate to a legitimate restaurant business in India's cash-heavy economy"",
  ""probability_suspicious"": 0.28
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100632,2026-05-18,819196.50,0.35,"KYC is severely stale at 1424 days (nearly 4 years overdue), combined with 3 prior alerts on this customer, suggesting a pattern of concerning activity that has never been properly re-examined through updated due diligence.","Cash activity shows strong legitimacy markers for a restaurant business: 92.3% of weeks show deposits indicating consistent trading, low volatility (0.14) demonstrates steady operational rhythm, only 33% transferred out suggests funds retained for supplier payments and working capital, and weekly cash of 0.32x monthly income is proportionate to a genuine cash-intensive trade.","{
  ""aggravating"": ""KYC is severely stale at 1424 days (nearly 4 years overdue), combined with 3 prior alerts on this customer, suggesting a pattern of concerning activity that has never been properly re-examined through updated due diligence."",
  ""mitigating"": ""Cash activity shows strong legitimacy markers for a restaurant business: 92.3% of weeks show deposits indicating consistent trading, low volatility (0.14) demonstrates steady operational rhythm, only 33% transferred out suggests funds retained for supplier payments and working capital, and weekly cash of 0.32x monthly income is proportionate to a genuine cash-intensive trade."",
  ""probability_suspicious"": 0.35
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100632,2026-06-15,820826.28,0.28,"KYC is nearly 4 years out of date (1452 days) combined with 3 prior alerts, suggesting either investigator fatigue or a customer who has learned to stay just beneath sustained scrutiny while maintaining a pattern that repeatedly triggers review.","Cash activity shows textbook legitimate business behavior: 96% weekly presence over half a year, low volatility (0.12), steady natural variation, funds largely retained in account (only 31% moved out), and weekly volume (0.32× monthly income) is entirely proportional to a restaurant operation in India's cash-heavy economy.","{
  ""aggravating"": ""KYC is nearly 4 years out of date (1452 days) combined with 3 prior alerts, suggesting either investigator fatigue or a customer who has learned to stay just beneath sustained scrutiny while maintaining a pattern that repeatedly triggers review."",
  ""mitigating"": ""Cash activity shows textbook legitimate business behavior: 96% weekly presence over half a year, low volatility (0.12), steady natural variation, funds largely retained in account (only 31% moved out), and weekly volume (0.32× monthly income) is entirely proportional to a restaurant operation in India's cash-heavy economy."",
  ""probability_suspicious"": 0.28
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100632,2026-06-22,800964.13,0.28,"KYC is severely outdated at 1459 days (nearly 4 years overdue), combined with 3 prior alerts on this customer, suggesting a pattern of suspicious activity that has never been properly re-evaluated through updated due diligence.","Cash activity shows classic legitimate business hallmarks: 96.2% of weeks have deposits over 26 weeks (highly consistent presence), very low volatility of 0.12 (steady predictable flow), funds are largely retained in account (only 30% transferred out, consistent with needing working capital for suppliers/expenses), and volume is proportionate to declared income for a restaurant owner in a genuinely cash-intensive trade.","{
  ""aggravating"": ""KYC is severely outdated at 1459 days (nearly 4 years overdue), combined with 3 prior alerts on this customer, suggesting a pattern of suspicious activity that has never been properly re-evaluated through updated due diligence."",
  ""mitigating"": ""Cash activity shows classic legitimate business hallmarks: 96.2% of weeks have deposits over 26 weeks (highly consistent presence), very low volatility of 0.12 (steady predictable flow), funds are largely retained in account (only 30% transferred out, consistent with needing working capital for suppliers/expenses), and volume is proportionate to declared income for a restaurant owner in a genuinely cash-intensive trade."",
  ""probability_suspicious"": 0.28
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100635,2025-06-30,921904.46,0.62,"Cash volume is 22 times declared monthly income for a retired individual with no plausible cash-intensive business, and 40% of deposits sit just below round numbers suggesting deliberate threshold avoidance.","Cash activity has been present consistently over 26 weeks (38.5% of weeks) with moderate volatility (0.24), suggesting an established pattern rather than a sudden burst, and 66% of funds remain in the account rather than being immediately transferred out.","{
  ""aggravating"": ""Cash volume is 22 times declared monthly income for a retired individual with no plausible cash-intensive business, and 40% of deposits sit just below round numbers suggesting deliberate threshold avoidance."",
  ""mitigating"": ""Cash activity has been present consistently over 26 weeks (38.5% of weeks) with moderate volatility (0.24), suggesting an established pattern rather than a sudden burst, and 66% of funds remain in the account rather than being immediately transferred out."",
  ""probability_suspicious"": 0.62
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100635,2025-09-08,884510.68,0.58,"The cash volume is 21.14 times declared monthly income for a retired individual with no legitimate cash-intensive business, yet the activity appeared suddenly only 12 weeks ago and occurs sporadically (only 19.2% of weeks), creating a classic structuring burst pattern inconsistent with any regular pension or retirement income stream.","The deposits do not cluster below reporting thresholds (0% sitting just below round numbers), the customer retains 62% of deposited funds rather than immediately transferring everything out, and uses only a single branch—all behaviors more consistent with someone genuinely managing money (perhaps undeclared cash savings, family support, or informal business) rather than layering illicit funds.","{
  ""aggravating"": ""The cash volume is 21.14 times declared monthly income for a retired individual with no legitimate cash-intensive business, yet the activity appeared suddenly only 12 weeks ago and occurs sporadically (only 19.2% of weeks), creating a classic structuring burst pattern inconsistent with any regular pension or retirement income stream."",
  ""mitigating"": ""The deposits do not cluster below reporting thresholds (0% sitting just below round numbers), the customer retains 62% of deposited funds rather than immediately transferring everything out, and uses only a single branch—all behaviors more consistent with someone genuinely managing money (perhaps undeclared cash savings, family support, or informal business) rather than layering illicit funds."",
  ""probability_suspicious"": 0.58
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100635,2025-09-15,929102.43,0.62,"Cash volume is 22 times declared monthly income for a retired individual with no plausible cash-intensive business, combined with sporadic activity (only 23% of weeks active) and recent onset (13 weeks ago), creating a profile wholly inconsistent with the stated occupation.","The customer retains 58% of deposited funds in the account rather than immediately transferring out, uses only one branch (suggesting genuine local activity rather than geographic structuring), and deposit amounts do not cluster below reporting thresholds—behavior more consistent with someone handling legitimate but undeclared cash income than classic layering.","{
  ""aggravating"": ""Cash volume is 22 times declared monthly income for a retired individual with no plausible cash-intensive business, combined with sporadic activity (only 23% of weeks active) and recent onset (13 weeks ago), creating a profile wholly inconsistent with the stated occupation."",
  ""mitigating"": ""The customer retains 58% of deposited funds in the account rather than immediately transferring out, uses only one branch (suggesting genuine local activity rather than geographic structuring), and deposit amounts do not cluster below reporting thresholds—behavior more consistent with someone handling legitimate but undeclared cash income than classic layering."",
  ""probability_suspicious"": 0.62
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100635,2025-09-22,952825.59,0.58,"Cash volume is 22.78 times declared monthly income for a retired individual with no plausible cash-intensive business, making the activity fundamentally disproportionate to the customer profile.","Only 40% of deposited cash is transferred out electronically—the majority is retained in the account, which is inconsistent with classic structuring where funds are layered and moved quickly to obscure the trail.","{
  ""aggravating"": ""Cash volume is 22.78 times declared monthly income for a retired individual with no plausible cash-intensive business, making the activity fundamentally disproportionate to the customer profile."",
  ""mitigating"": ""Only 40% of deposited cash is transferred out electronically—the majority is retained in the account, which is inconsistent with classic structuring where funds are layered and moved quickly to obscure the trail."",
  ""probability_suspicious"": 0.58
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100635,2025-10-06,966580.33,0.68,"The cash volume is 23 times declared monthly income for a retired person with no plausible cash-intensive business, and 85.7% of deposits sit just below round numbers—a classic structuring signature designed to evade reporting thresholds.","The cash activity appears in only 34.6% of weeks with moderate volatility (0.32), suggesting episodic rather than systematic structuring, and 56% of funds remain in the account rather than being immediately transferred out—inconsistent with pure layering behavior where launderers typically move money quickly.","{
  ""aggravating"": ""The cash volume is 23 times declared monthly income for a retired person with no plausible cash-intensive business, and 85.7% of deposits sit just below round numbers—a classic structuring signature designed to evade reporting thresholds."",
  ""mitigating"": ""The cash activity appears in only 34.6% of weeks with moderate volatility (0.32), suggesting episodic rather than systematic structuring, and 56% of funds remain in the account rather than being immediately transferred out—inconsistent with pure layering behavior where launderers typically move money quickly."",
  ""probability_suspicious"": 0.68
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100635,2025-10-13,959867.22,0.68,"Cash volume is 22.95 times declared monthly income for a retired individual with no plausible cash-intensive business, and 75% of deposits sit just below round numbers suggesting deliberate threshold avoidance.","Cash activity appears in only 38.5% of weeks over 26 weeks with moderate volatility (0.3), suggesting episodic rather than structured bursts, and 54% of funds remain in the account rather than being immediately transferred out, consistent with operational business needs rather than pure layering.","{
  ""aggravating"": ""Cash volume is 22.95 times declared monthly income for a retired individual with no plausible cash-intensive business, and 75% of deposits sit just below round numbers suggesting deliberate threshold avoidance."",
  ""mitigating"": ""Cash activity appears in only 38.5% of weeks over 26 weeks with moderate volatility (0.3), suggesting episodic rather than structured bursts, and 54% of funds remain in the account rather than being immediately transferred out, consistent with operational business needs rather than pure layering."",
  ""probability_suspicious"": 0.68
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100635,2025-11-10,862550.67,0.62,"The cash volume is 20.62 times declared monthly income for a retired individual with no legitimate cash-intensive business, yet 80% of deposits sit just below round numbers—a classic structuring signature—and 47% of funds are transferred out electronically within the window, consistent with rapid layering rather than operational retention.","The activity shows moderate week-to-week volatility (0.28) rather than the sharp bursts typical of structuring, cash has appeared consistently over 21 weeks in 54% of periods suggesting an ongoing pattern rather than a one-off scheme, and funds are only partially moved out (47%) rather than fully drained, which could indicate the customer is managing liquidity for a legitimate but undeclared cash-based activity or family business.","{
  ""aggravating"": ""The cash volume is 20.62 times declared monthly income for a retired individual with no legitimate cash-intensive business, yet 80% of deposits sit just below round numbers—a classic structuring signature—and 47% of funds are transferred out electronically within the window, consistent with rapid layering rather than operational retention."",
  ""mitigating"": ""The activity shows moderate week-to-week volatility (0.28) rather than the sharp bursts typical of structuring, cash has appeared consistently over 21 weeks in 54% of periods suggesting an ongoing pattern rather than a one-off scheme, and funds are only partially moved out (47%) rather than fully drained, which could indicate the customer is managing liquidity for a legitimate but undeclared cash-based activity or family business."",
  ""probability_suspicious"": 0.62
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100635,2026-07-13,908016.04,0.72,"The cash volume is 21.71 times declared monthly income for a retired individual with no legitimate cash-intensive business, yet 80% of deposits sit just below round numbers, activity appeared suddenly 1 week ago after 26 weeks of near-silence (3.8% activity rate), and nearly half the funds are immediately transferred out electronically—a textbook structuring and layering pattern inconsistent with retirement income.","The customer uses only one branch (suggesting familiarity rather than evasion), retains 52% of deposited funds (partially consistent with liquidity needs rather than pure pass-through), and the 7 prior alerts may indicate the bank has investigated this customer before without action, possibly establishing a pattern of ultimately legitimate but unusual financial behavior for their profile.","{
  ""aggravating"": ""The cash volume is 21.71 times declared monthly income for a retired individual with no legitimate cash-intensive business, yet 80% of deposits sit just below round numbers, activity appeared suddenly 1 week ago after 26 weeks of near-silence (3.8% activity rate), and nearly half the funds are immediately transferred out electronically—a textbook structuring and layering pattern inconsistent with retirement income."",
  ""mitigating"": ""The customer uses only one branch (suggesting familiarity rather than evasion), retains 52% of deposited funds (partially consistent with liquidity needs rather than pure pass-through), and the 7 prior alerts may indicate the bank has investigated this customer before without action, possibly establishing a pattern of ultimately legitimate but unusual financial behavior for their profile."",
  ""probability_suspicious"": 0.72
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100635,2026-07-27,946687.02,0.68,"The cash volume is 22.63 times declared monthly income for a retired individual with no legitimate cash-intensive business, yet cash activity appeared only 3 weeks ago in sudden bursts (active in just 11.5% of weeks) after 923 days without KYC refresh—a textbook structuring profile where a dormant or low-activity account is suddenly repurposed for large-scale cash layering.","The customer retains 73% of deposited funds in the account rather than immediately transferring out, uses only a single branch (suggesting genuine local business rather than multi-location structuring), and despite 8 prior alerts has not been confirmed as suspicious—indicating the customer may operate an undeclared cash business common among retirees in India (small trade, property rental, family pooling) where income declaration lags actual activity.","{
  ""aggravating"": ""The cash volume is 22.63 times declared monthly income for a retired individual with no legitimate cash-intensive business, yet cash activity appeared only 3 weeks ago in sudden bursts (active in just 11.5% of weeks) after 923 days without KYC refresh—a textbook structuring profile where a dormant or low-activity account is suddenly repurposed for large-scale cash layering."",
  ""mitigating"": ""The customer retains 73% of deposited funds in the account rather than immediately transferring out, uses only a single branch (suggesting genuine local business rather than multi-location structuring), and despite 8 prior alerts has not been confirmed as suspicious—indicating the customer may operate an undeclared cash business common among retirees in India (small trade, property rental, family pooling) where income declaration lags actual activity."",
  ""probability_suspicious"": 0.68
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100635,2026-08-03,921387.94,0.72,"The cash volume is 22 times declared monthly income for a retired person with no plausible cash-intensive business, and 83.3% of deposits sit just below round numbers—a classic structuring signature. The activity appeared suddenly 4 weeks ago in concentrated bursts (active only 15.4% of weeks) with extreme volatility (0.2), and 35% is being transferred out electronically, consistent with layering rather than legitimate business retention of funds.","The customer has been with the bank long enough to generate 8 prior alerts without apparent action (suggesting past reviews found explanations), uses only one branch (consistent with a stable local relationship rather than evasive behavior), and retains 65% of funds in the account rather than immediately moving everything out. The medium risk rating and lack of PEP status suggest no prior red flags severe enough to escalate the profile.","{
  ""aggravating"": ""The cash volume is 22 times declared monthly income for a retired person with no plausible cash-intensive business, and 83.3% of deposits sit just below round numbers—a classic structuring signature. The activity appeared suddenly 4 weeks ago in concentrated bursts (active only 15.4% of weeks) with extreme volatility (0.2), and 35% is being transferred out electronically, consistent with layering rather than legitimate business retention of funds."",
  ""mitigating"": ""The customer has been with the bank long enough to generate 8 prior alerts without apparent action (suggesting past reviews found explanations), uses only one branch (consistent with a stable local relationship rather than evasive behavior), and retains 65% of funds in the account rather than immediately moving everything out. The medium risk rating and lack of PEP status suggest no prior red flags severe enough to escalate the profile."",
  ""probability_suspicious"": 0.72
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100639,2025-07-14,864403.14,0.52,"This week's cash volume equals 1.26 times the declared MONTHLY income, meaning the customer deposited more cash in 7 days than they claim to earn in 30 days. For a scrap dealer declaring INR 8.26 million annually, a single week producing 15% of annual income is a severe proportionality mismatch that cannot be explained by normal business fluctuation.","The customer shows 26 weeks of continuous, steady cash activity (present in 85% of weeks) with low volatility (0.21), demonstrating an established pattern consistent with ongoing trade operations. The deposits vary naturally in size, none cluster below reporting thresholds, and 55% of funds remain in the account—exactly the retention pattern expected when a scrap dealer needs working capital to pay suppliers and cover operational expenses.","{
  ""aggravating"": ""This week's cash volume equals 1.26 times the declared MONTHLY income, meaning the customer deposited more cash in 7 days than they claim to earn in 30 days. For a scrap dealer declaring INR 8.26 million annually, a single week producing 15% of annual income is a severe proportionality mismatch that cannot be explained by normal business fluctuation."",
  ""mitigating"": ""The customer shows 26 weeks of continuous, steady cash activity (present in 85% of weeks) with low volatility (0.21), demonstrating an established pattern consistent with ongoing trade operations. The deposits vary naturally in size, none cluster below reporting thresholds, and 55% of funds remain in the account—exactly the retention pattern expected when a scrap dealer needs working capital to pay suppliers and cover operational expenses."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100639,2025-07-28,873876.60,0.42,This week's cash volume equals 1.27 times the declared MONTHLY income. A scrap dealer depositing more in seven days than they claim to earn in thirty days suggests either systematic income under-declaration or that the cash has a different source entirely—the core red flag in cash structuring.,"Activity spans 26 weeks with 80.8% coverage and low volatility (0.2), showing the steady, recurring pattern of genuine trade. Only 46% of cash moves out electronically—meaning most stays in the account to pay suppliers or working capital—and deposits vary naturally rather than clustering below thresholds (only 16.7% near round numbers). This is the signature of legitimate cash-intensive business.","{
  ""aggravating"": ""This week's cash volume equals 1.27 times the declared MONTHLY income. A scrap dealer depositing more in seven days than they claim to earn in thirty days suggests either systematic income under-declaration or that the cash has a different source entirely—the core red flag in cash structuring."",
  ""mitigating"": ""Activity spans 26 weeks with 80.8% coverage and low volatility (0.2), showing the steady, recurring pattern of genuine trade. Only 46% of cash moves out electronically—meaning most stays in the account to pay suppliers or working capital—and deposits vary naturally rather than clustering below thresholds (only 16.7% near round numbers). This is the signature of legitimate cash-intensive business."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100639,2025-08-18,859023.22,0.52,"This week's cash volume equals 1.25 times the declared MONTHLY income, creating a severe proportionality mismatch. Even for a cash-intensive scrap dealer, depositing more than an entire month's declared income in a single week—and doing so repeatedly over 26 weeks (80.8% activity rate)—suggests the customer is handling far more cash than their tax profile can justify.","The activity shows strong behavioral consistency with legitimate cash trade: 26 consecutive weeks of presence (long establishment), high weekly participation rate (80.8%), low volatility (0.2), funds substantially retained (only 47% transferred out), and a declared occupation (scrap dealer) that genuinely operates on cash. This is not a burst pattern—it's a stable, ongoing business rhythm.","{
  ""aggravating"": ""This week's cash volume equals 1.25 times the declared MONTHLY income, creating a severe proportionality mismatch. Even for a cash-intensive scrap dealer, depositing more than an entire month's declared income in a single week—and doing so repeatedly over 26 weeks (80.8% activity rate)—suggests the customer is handling far more cash than their tax profile can justify."",
  ""mitigating"": ""The activity shows strong behavioral consistency with legitimate cash trade: 26 consecutive weeks of presence (long establishment), high weekly participation rate (80.8%), low volatility (0.2), funds substantially retained (only 47% transferred out), and a declared occupation (scrap dealer) that genuinely operates on cash. This is not a burst pattern—it's a stable, ongoing business rhythm."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100639,2025-09-08,848911.03,0.52,"This week's cash volume equals 1.23 times the declared MONTHLY income, meaning a single week has brought in more cash than the customer claims to earn in an entire month. This extreme disproportionality is the hallmark of structuring—the declared income of INR 8.26 lakh annually cannot credibly support INR 8.49 lakh in cash in seven days.","The customer is a scrap dealer—one of the most cash-intensive trades in India—and has shown highly consistent behavior over 26 weeks: cash activity in 81% of weeks with low volatility (0.19), funds are substantially retained (only 49% transferred out), and the pattern shows none of the burst-then-dormant signature of structuring. This looks like genuine weekly business turnover from a metal recycling operation.","{
  ""aggravating"": ""This week's cash volume equals 1.23 times the declared MONTHLY income, meaning a single week has brought in more cash than the customer claims to earn in an entire month. This extreme disproportionality is the hallmark of structuring—the declared income of INR 8.26 lakh annually cannot credibly support INR 8.49 lakh in cash in seven days."",
  ""mitigating"": ""The customer is a scrap dealer—one of the most cash-intensive trades in India—and has shown highly consistent behavior over 26 weeks: cash activity in 81% of weeks with low volatility (0.19), funds are substantially retained (only 49% transferred out), and the pattern shows none of the burst-then-dormant signature of structuring. This looks like genuine weekly business turnover from a metal recycling operation."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100639,2025-10-13,944100.25,0.42,"This week's cash volume equals 1.37 times the declared MONTHLY income, creating a severe proportionality mismatch. Even for a cash-intensive scrap dealer, depositing more than an entire month's declared income in a single week—and doing so repeatedly over 26 weeks (73% activity rate)—suggests either systematic income underreporting or layering of illicit funds through a cash business front.","The customer is a scrap dealer, one of India's most legitimately cash-intensive trades where informal suppliers, daily fluctuating metal prices, and unbanked participants create naturally lumpy cash flows. The 26-week history (73% active weeks), moderate volatility (0.19), retention of 52% of funds in the account, and use of only 2 branches all reflect an established, operating business rather than a short-term structuring scheme designed to move money quickly through the system.","{
  ""aggravating"": ""This week's cash volume equals 1.37 times the declared MONTHLY income, creating a severe proportionality mismatch. Even for a cash-intensive scrap dealer, depositing more than an entire month's declared income in a single week—and doing so repeatedly over 26 weeks (73% activity rate)—suggests either systematic income underreporting or layering of illicit funds through a cash business front."",
  ""mitigating"": ""The customer is a scrap dealer, one of India's most legitimately cash-intensive trades where informal suppliers, daily fluctuating metal prices, and unbanked participants create naturally lumpy cash flows. The 26-week history (73% active weeks), moderate volatility (0.19), retention of 52% of funds in the account, and use of only 2 branches all reflect an established, operating business rather than a short-term structuring scheme designed to move money quickly through the system."",
  ""probability_suspicious"": 0.42
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
CU-100639,2025-10-20,998908.81,0.52,"This week's cash volume equals 1.45 times the declared MONTHLY income, meaning a single week has brought in nearly half again what the customer claims to earn in an entire month. Combined with 8 prior alerts and severely outdated KYC (1,801 days = nearly 5 years overdue), this suggests either systematic under-declaration of income or that the account is being used as a conduit for third-party funds.","The customer is a scrap dealer—a textbook cash-intensive business—and the pattern shows sustained, regular activity over 26 weeks (73% of weeks active) with low volatility (0.19), consistent with genuine trade. Cash deposits arrive steadily rather than in sudden bursts, amounts vary naturally, and the customer retains over half the funds in the account (only 49% transferred out), which is consistent with maintaining working capital to pay suppliers and manage inventory.","{
  ""aggravating"": ""This week's cash volume equals 1.45 times the declared MONTHLY income, meaning a single week has brought in nearly half again what the customer claims to earn in an entire month. Combined with 8 prior alerts and severely outdated KYC (1,801 days = nearly 5 years overdue), this suggests either systematic under-declaration of income or that the account is being used as a conduit for third-party funds."",
  ""mitigating"": ""The customer is a scrap dealer—a textbook cash-intensive business—and the pattern shows sustained, regular activity over 26 weeks (73% of weeks active) with low volatility (0.19), consistent with genuine trade. Cash deposits arrive steadily rather than in sudden bursts, amounts vary naturally, and the customer retains over half the funds in the account (only 49% transferred out), which is consistent with maintaining working capital to pay suppliers and manage inventory."",
  ""probability_suspicious"": 0.52
}",claude-sonnet-4-5,2026-09-16 11:12:09.364
